[2026-03-28T01:01:40.023Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue?vue&type=style&index=0&scoped=f1976a2d&lang.css → 200 (7ms, 1113B)
[2026-03-28T01:01:40.023Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue?vue&type=style&index=0&scoped=0923dcd7&lang.css → 200 (7ms, 960B)
[2026-03-28T01:01:40.026Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?vue&type=style&index=0&scoped=a290fe4a&lang.css → 200 (5ms, 880B)
[2026-03-28T01:01:40.030Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?vue&type=style&index=0&scoped=9df425b8&lang.css → 200 (1ms, 894B)
[2026-03-28T01:01:40.030Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?vue&type=style&index=0&scoped=6a5c3ddf&lang.css → 200 (1ms, 904B)
[2026-03-28T01:01:40.031Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue?vue&type=style&index=0&scoped=f37436f0&lang.css → 200 (1ms, 1047B)
[2026-03-28T01:01:57.405Z] GET http://localhost:5173/mailbox/inbox → 200 (4ms, 740B)
[2026-03-28T01:01:57.413Z] GET http://localhost:5173/@vite/client → 200 (6ms, 204467B)
[2026-03-28T01:01:57.414Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500;600;700&display=swap → 200 (?ms, 27241B)
[2026-03-28T01:01:57.414Z] GET http://localhost:5173/src/main.ts?t=1774658764060 → 200 (?ms, 1114B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=43e7f08c → 200 (?ms, 25891B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=43e7f08c → 200 (?ms, 152273B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/src/App.vue → 200 (5ms, 2688B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/src/router/index.ts?t=1774658764060 → 200 (5ms, 25451B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/src/assets/styles/tokens.css?t=1774658764060 → 200 (6ms, 143353B)
[2026-03-28T01:01:57.417Z] GET http://localhost:5173/node_modules/.vite/deps/vue.runtime.esm-bundler-Cg9CpxwA.js?v=43e7f08c → 200 (?ms, 321650B)
[2026-03-28T01:01:57.419Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (3ms, 3895B)
[2026-03-28T01:01:57.422Z] GET http://localhost:5173/src/stores/theme.ts → 200 (3ms, 2377B)
[2026-03-28T01:01:57.422Z] GET http://localhost:5173/src/components/ui/WxToast.vue → 200 (3ms, 9327B)
[2026-03-28T01:01:57.422Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 200 (3ms, 1074B)
[2026-03-28T01:01:57.422Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=43e7f08c → 200 (?ms, 105451B)
[2026-03-28T01:01:57.426Z] GET http://localhost:5173/node_modules/.vite/deps/lucide-vue-next.js?v=43e7f08c → 200 (?ms, 1243293B)
[2026-03-28T01:01:57.426Z] GET http://localhost:5173/src/composables/useToast.ts → 200 (1ms, 2015B)
[2026-03-28T01:01:57.426Z] GET http://localhost:5173/src/components/ui/WxToast.vue?vue&type=style&index=0&scoped=10b2b8a4&lang.css → 200 (2ms, 1011B)
[2026-03-28T01:01:57.427Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-03-28T01:01:57.428Z] GET http://localhost:5173/src/stores/toast.ts → 200 (1ms, 2559B)
[2026-03-28T01:01:57.440Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?t=1774658011316 → 200 (27ms, 18393B)
[2026-03-28T01:01:57.440Z] GET http://localhost:5173/src/views/mailbox/InboxView.vue → 200 (27ms, 26641B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/stores/sidebar.ts → 200 (1ms, 4003B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/stores/ui.ts → 200 (1ms, 4362B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue → 200 (4ms, 45362B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue → 200 (4ms, 4678B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?t=1774657997574 → 200 (7ms, 13552B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?t=1774658005341 → 200 (8ms, 13282B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?t=1774658011316 → 200 (8ms, 11522B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxFooter.vue → 200 (8ms, 2862B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue → 200 (13ms, 19953B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?vue&type=style&index=0&scoped=75d0be1e&lang.css → 200 (9ms, 795B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/ui/WxPageHeader.vue → 200 (9ms, 4516B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/ui/WxCard.vue → 200 (14ms, 4316B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/ui/WxButton.vue → 200 (14ms, 9045B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/ui/WxCheckbox.vue → 200 (14ms, 8182B)
[2026-03-28T01:01:57.467Z] GET http://localhost:5173/src/components/ui/WxBadge.vue → 200 (15ms, 7283B)
[2026-03-28T01:01:57.471Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue?vue&type=style&index=0&scoped=f1976a2d&lang.css → 200 (11ms, 1113B)
[2026-03-28T01:01:57.471Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue?vue&type=style&index=0&scoped=0923dcd7&lang.css → 200 (10ms, 960B)
[2026-03-28T01:01:57.475Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?vue&type=style&index=0&scoped=6a5c3ddf&lang.css → 200 (7ms, 904B)
[2026-03-28T01:01:57.475Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?vue&type=style&index=0&scoped=9df425b8&lang.css → 200 (8ms, 894B)
[2026-03-28T01:01:57.475Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?vue&type=style&index=0&scoped=a290fe4a&lang.css → 200 (8ms, 880B)
[2026-03-28T01:01:57.482Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue?vue&type=style&index=0&scoped=f37436f0&lang.css → 200 (1ms, 1047B)
[2026-03-28T01:02:11.126Z] GET http://localhost:5173/pages/invoice → 200 (4ms, 740B)
[2026-03-28T01:02:11.134Z] GET http://localhost:5173/@vite/client → 304 (2ms, ?B)
[2026-03-28T01:02:11.135Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500;600;700&display=swap → 200 (?ms, 27241B)
[2026-03-28T01:02:11.135Z] GET http://localhost:5173/src/main.ts?t=1774658764060 → 304 (1ms, ?B)
[2026-03-28T01:02:11.137Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (4ms, ?B)
[2026-03-28T01:02:11.138Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=43e7f08c → 200 (?ms, 25891B)
[2026-03-28T01:02:11.138Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=43e7f08c → 200 (?ms, 152273B)
[2026-03-28T01:02:11.139Z] GET http://localhost:5173/src/App.vue → 304 (2ms, ?B)
[2026-03-28T01:02:11.139Z] GET http://localhost:5173/src/router/index.ts?t=1774658764060 → 304 (2ms, ?B)
[2026-03-28T01:02:11.139Z] GET http://localhost:5173/src/assets/styles/tokens.css?t=1774658764060 → 304 (2ms, ?B)
[2026-03-28T01:02:11.139Z] GET http://localhost:5173/node_modules/.vite/deps/vue.runtime.esm-bundler-Cg9CpxwA.js?v=43e7f08c → 200 (?ms, 321650B)
[2026-03-28T01:02:11.144Z] GET http://localhost:5173/src/stores/theme.ts → 304 (3ms, ?B)
[2026-03-28T01:02:11.144Z] GET http://localhost:5173/src/components/ui/WxToast.vue → 304 (3ms, ?B)
[2026-03-28T01:02:11.144Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 304 (3ms, ?B)
[2026-03-28T01:02:11.144Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-03-28T01:02:11.145Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=43e7f08c → 200 (?ms, 105451B)
[2026-03-28T01:02:11.147Z] GET http://localhost:5173/node_modules/.vite/deps/lucide-vue-next.js?v=43e7f08c → 200 (?ms, 1243293B)
[2026-03-28T01:02:11.149Z] GET http://localhost:5173/src/composables/useToast.ts → 304 (1ms, ?B)
[2026-03-28T01:02:11.149Z] GET http://localhost:5173/src/components/ui/WxToast.vue?vue&type=style&index=0&scoped=10b2b8a4&lang.css → 304 (1ms, ?B)
[2026-03-28T01:02:11.150Z] GET http://localhost:5173/src/stores/toast.ts → 304 (?ms, ?B)
[2026-03-28T01:02:11.161Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?t=1774658011316 → 304 (23ms, ?B)
[2026-03-28T01:02:11.161Z] GET http://localhost:5173/src/views/pages/InvoiceView.vue → 200 (24ms, 26824B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/stores/sidebar.ts → 304 (?ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/stores/ui.ts → 304 (5ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue → 304 (5ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue → 304 (6ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?t=1774657997574 → 304 (6ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?t=1774658005341 → 304 (6ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?t=1774658011316 → 304 (7ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxFooter.vue → 304 (6ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue → 304 (6ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?vue&type=style&index=0&scoped=75d0be1e&lang.css → 304 (7ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/ui/WxPageHeader.vue → 304 (7ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/ui/WxCard.vue → 304 (9ms, ?B)
[2026-03-28T01:02:11.185Z] GET http://localhost:5173/src/components/ui/WxButton.vue → 304 (9ms, ?B)
[2026-03-28T01:02:11.191Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue?vue&type=style&index=0&scoped=f1976a2d&lang.css → 304 (4ms, ?B)
[2026-03-28T01:02:11.192Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue?vue&type=style&index=0&scoped=0923dcd7&lang.css → 304 (3ms, ?B)
[2026-03-28T01:02:11.195Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?vue&type=style&index=0&scoped=6a5c3ddf&lang.css → 304 (?ms, ?B)
[2026-03-28T01:02:11.195Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue?vue&type=style&index=0&scoped=f37436f0&lang.css → 304 (?ms, ?B)
[2026-03-28T01:02:11.195Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?vue&type=style&index=0&scoped=9df425b8&lang.css → 304 (2ms, ?B)
[2026-03-28T01:02:11.195Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?vue&type=style&index=0&scoped=a290fe4a&lang.css → 304 (2ms, ?B)
[2026-03-28T01:02:24.862Z] GET http://localhost:5173/errors/404 → 200 (4ms, 740B)
[2026-03-28T01:02:24.870Z] GET http://localhost:5173/@vite/client → 304 (1ms, ?B)
[2026-03-28T01:02:24.871Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500;600;700&display=swap → 200 (?ms, 27241B)
[2026-03-28T01:02:24.871Z] GET http://localhost:5173/src/main.ts?t=1774658764060 → 304 (1ms, ?B)
[2026-03-28T01:02:24.873Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-03-28T01:02:24.873Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 304 (5ms, ?B)
[2026-03-28T01:02:24.874Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=43e7f08c → 200 (1ms, 25891B)
[2026-03-28T01:02:24.875Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=43e7f08c → 200 (?ms, 152273B)
[2026-03-28T01:02:24.875Z] GET http://localhost:5173/src/App.vue → 304 (3ms, ?B)
[2026-03-28T01:02:24.875Z] GET http://localhost:5173/src/router/index.ts?t=1774658764060 → 304 (6ms, ?B)
[2026-03-28T01:02:24.875Z] GET http://localhost:5173/src/assets/styles/tokens.css?t=1774658764060 → 304 (6ms, ?B)
[2026-03-28T01:02:24.875Z] GET http://localhost:5173/node_modules/.vite/deps/vue.runtime.esm-bundler-Cg9CpxwA.js?v=43e7f08c → 200 (?ms, 321650B)
[2026-03-28T01:02:24.880Z] GET http://localhost:5173/src/stores/theme.ts → 304 (3ms, ?B)
[2026-03-28T01:02:24.880Z] GET http://localhost:5173/src/components/ui/WxToast.vue → 304 (3ms, ?B)
[2026-03-28T01:02:24.880Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 304 (3ms, ?B)
[2026-03-28T01:02:24.881Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=43e7f08c → 200 (?ms, 105451B)
[2026-03-28T01:02:24.883Z] GET http://localhost:5173/node_modules/.vite/deps/lucide-vue-next.js?v=43e7f08c → 200 (?ms, 1243293B)
[2026-03-28T01:02:24.884Z] GET http://localhost:5173/src/composables/useToast.ts → 304 (?ms, ?B)
[2026-03-28T01:02:24.884Z] GET http://localhost:5173/src/components/ui/WxToast.vue?vue&type=style&index=0&scoped=10b2b8a4&lang.css → 304 (?ms, ?B)
[2026-03-28T01:02:24.884Z] GET http://localhost:5173/src/stores/toast.ts → 304 (1ms, ?B)
[2026-03-28T01:02:24.893Z] GET http://localhost:5173/src/layouts/BlankLayout.vue → 200 (24ms, 1953B)
[2026-03-28T01:02:24.893Z] GET http://localhost:5173/src/views/errors/Error404View.vue → 200 (25ms, 9968B)
[2026-03-28T01:02:24.918Z] GET http://localhost:5173/src/components/ui/WxInput.vue → 200 (?ms, 8734B)
[2026-03-28T01:02:24.918Z] GET http://localhost:5173/src/components/ui/WxButton.vue → 304 (?ms, ?B)
[2026-03-28T01:02:43.848Z] GET http://localhost:5173/dashboard/v1 → 200 (3ms, 740B)
[2026-03-28T01:02:43.856Z] GET http://localhost:5173/@vite/client → 200 (7ms, 204467B)
[2026-03-28T01:02:43.856Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700;800;900&family=JetBrains+Mono:wght@400;500;600;700&display=swap → 200 (?ms, 27241B)
[2026-03-28T01:02:43.857Z] GET http://localhost:5173/src/main.ts?t=1774658764060 → 200 (1ms, 1114B)
[2026-03-28T01:02:43.860Z] GET http://localhost:5173/node_modules/.vite/deps/vue.js?v=43e7f08c → 200 (?ms, 25891B)
[2026-03-28T01:02:43.860Z] GET http://localhost:5173/node_modules/.vite/deps/pinia.js?v=43e7f08c → 200 (?ms, 152273B)
[2026-03-28T01:02:43.861Z] GET http://localhost:5173/src/App.vue → 200 (2ms, 2688B)
[2026-03-28T01:02:43.861Z] GET http://localhost:5173/src/router/index.ts?t=1774658764060 → 200 (6ms, 25451B)
[2026-03-28T01:02:43.861Z] GET http://localhost:5173/src/assets/styles/tokens.css?t=1774658764060 → 200 (6ms, 143353B)
[2026-03-28T01:02:43.861Z] GET http://localhost:5173/node_modules/.vite/deps/vue.runtime.esm-bundler-Cg9CpxwA.js?v=43e7f08c → 200 (?ms, 321650B)
[2026-03-28T01:02:43.863Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (3ms, 3895B)
[2026-03-28T01:02:43.866Z] GET http://localhost:5173/src/stores/theme.ts → 200 (1ms, 2377B)
[2026-03-28T01:02:43.866Z] GET http://localhost:5173/src/components/ui/WxToast.vue → 200 (4ms, 9327B)
[2026-03-28T01:02:43.866Z] GET http://localhost:5173/@id/__x00__plugin-vue:export-helper → 200 (2ms, 1074B)
[2026-03-28T01:02:43.867Z] GET http://localhost:5173/node_modules/.vite/deps/vue-router.js?v=43e7f08c → 200 (?ms, 105451B)
[2026-03-28T01:02:43.871Z] GET http://localhost:5173/node_modules/.vite/deps/lucide-vue-next.js?v=43e7f08c → 200 (?ms, 1243293B)
[2026-03-28T01:02:43.871Z] GET http://localhost:5173/src/composables/useToast.ts → 200 (?ms, 2015B)
[2026-03-28T01:02:43.871Z] GET http://localhost:5173/src/components/ui/WxToast.vue?vue&type=style&index=0&scoped=10b2b8a4&lang.css → 200 (?ms, 1011B)
[2026-03-28T01:02:43.871Z] GET http://localhost:5173/src/stores/toast.ts → 200 (1ms, 2559B)
[2026-03-28T01:02:43.883Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?t=1774658011316 → 200 (36ms, 18393B)
[2026-03-28T01:02:43.883Z] GET http://localhost:5173/src/views/dashboard/DashboardV1.vue → 200 (36ms, 17942B)
[2026-03-28T01:02:43.884Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2 → 200 (?ms, ?B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/stores/sidebar.ts → 200 (?ms, 4003B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/stores/ui.ts → 200 (4ms, 4362B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue → 200 (5ms, 45362B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue → 200 (5ms, 4678B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?t=1774657997574 → 200 (6ms, 13552B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?t=1774658005341 → 200 (6ms, 13282B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?t=1774658011316 → 200 (6ms, 11522B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxFooter.vue → 200 (6ms, 2862B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue → 200 (10ms, 19953B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/layouts/DefaultLayout.vue?vue&type=style&index=0&scoped=75d0be1e&lang.css → 200 (10ms, 795B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/ui/WxPageHeader.vue → 200 (10ms, 4516B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/ui/WxStatCard.vue → 200 (10ms, 6706B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/ui/WxCard.vue → 200 (11ms, 4316B)
[2026-03-28T01:02:43.920Z] GET http://localhost:5173/src/components/ui/WxBadge.vue → 200 (11ms, 7283B)
[2026-03-28T01:02:43.925Z] GET http://localhost:5173/src/components/layout/WxSideNav.vue?vue&type=style&index=0&scoped=f1976a2d&lang.css → 200 (6ms, 1113B)
[2026-03-28T01:02:43.925Z] GET http://localhost:5173/src/components/layout/WxThemeToggle.vue?vue&type=style&index=0&scoped=0923dcd7&lang.css → 200 (6ms, 960B)
[2026-03-28T01:02:43.926Z] GET http://localhost:5173/src/components/layout/WxNotificationDropdown.vue?vue&type=style&index=0&scoped=6a5c3ddf&lang.css → 200 (5ms, 904B)
[2026-03-28T01:02:43.930Z] GET http://localhost:5173/src/components/layout/WxUserMenu.vue?vue&type=style&index=0&scoped=a290fe4a&lang.css → 200 (1ms, 880B)
[2026-03-28T01:02:43.930Z] GET http://localhost:5173/src/components/layout/WxMessageDropdown.vue?vue&type=style&index=0&scoped=9df425b8&lang.css → 200 (2ms, 894B)
[2026-03-28T01:02:43.930Z] GET http://localhost:5173/src/components/layout/WxRightSidePanel.vue?vue&type=style&index=0&scoped=f37436f0&lang.css → 200 (2ms, 1047B)
